perturbation,KNN_RMSE,KNN_Pearson,XGBoost_RMSE,XGBoost_Pearson,MLP_RMSE,MLP_Pearson,ElasticNet_RMSE,ElasticNet_Pearson
SOX15,0.15601414027209218,0.1008173253170394,0.1562646844829138,0.0686374865318536,0.1816725171753076,-0.0109878938022025,0.156266317738533,0.0793583301956646
SOX17,0.14193598554856218,-0.017782899651187598,0.1411790448248358,0.0053490246433596,0.1590839214934709,-0.0008540022880619,0.141020622278564,0.0453972236743122
SOX18,0.2182296896899673,0.0101998611782259,0.2156334165511601,0.0395075302205132,0.2395198187438727,0.0473731097318906,0.215927397913401,0.0388463467855511
SOX8,0.16751145067431386,0.030208085409580913,0.1668876453224396,0.0427620848147349,0.1885006612094645,-0.004738844917221,0.16685847893513,0.0333236790878117
SOX9,0.16778717229890355,0.023068812595506458,0.1670672017404936,0.0176237609919196,0.1812222882618712,-0.0013268211456094,0.165809947870422,0.054969344559242
SP3,0.14824800732338325,0.029724681137368036,0.147640032440175,0.0361257116182156,0.1684352416332036,-0.0049489916155354,0.147413428585022,0.061115991457747
SRF,0.1372675929133972,0.003426249789041415,0.1366094215133879,0.0192107426554476,0.153183266901605,-0.0008430005206413,0.136648909672678,0.0250381219544012
STAT2,0.22792166167300712,0.10082215551845439,0.2272255946992599,0.1156427683176252,0.2461906645870729,0.0400437570731913,0.227447404226694,0.110830732218994
SUZ12,0.0853122089551714,0.07490346061391123,0.0851246332343417,0.0828669244030056,0.0973876862966459,0.0399867404825902,0.0850885547602483,0.0862683828960168
TBX18,0.12508595056995558,0.011924949237992156,0.1247282511624033,-0.0082780417174878,0.1384679799322436,0.0481863858580413,0.12455781579359,-0.0004220740663664
TBX20,0.1470647886537133,0.021574096002598575,0.1469094869059671,-0.0165979820874603,0.1524727758981094,0.0583166817230689,0.14592468876039,
TBX21,0.2069714478066063,0.014482649635349764,0.2038675875401959,0.0256937405004907,0.2032287882111711,0.0396403317807218,0.203428912297657,0.0591122387325933
TBX3,0.13403265420342597,0.0770372883485285,0.133811509617815,0.0763009249435111,0.1452995299632465,0.0872441268434002,0.13395440857209,0.068622713789488
TBX5,0.2026021816750075,0.08747869095794936,0.1966747375950912,0.0645589971040234,0.1901161154656377,0.0495447603264753,0.199713908668459,0.110622060693247
TCF7L1,0.11749561030754153,0.018360006862019766,0.1173210904748279,-0.0140075922736568,0.1351979802675875,0.0454899625660599,0.117171395429587,0.0233142967718521
TEAD3,0.11264371290704381,0.0803808187978354,0.1123942359570797,0.0845283768770972,0.1216590325589551,0.0897254549338551,0.112492157387771,0.0694956184952928
TFAP2A,0.15747043773068542,0.03267471399743045,0.1561436922294824,0.0502279775190607,0.1894835543821569,0.0221426979376624,0.156178875492599,0.0552856398507796
TFAP2C,0.16389304183520378,0.018536666668543395,0.1629460526858276,0.0333683602060116,0.1860172459563872,0.0360277666161909,0.162962886893844,0.0342599041473237
TFAP2E,0.25246566336656984,0.010851625638229124,0.2508158992609633,0.0560338975101385,0.2782912806856236,-0.0323696826468536,0.250970408877288,0.0631621432605402
TFCP2L1,0.12730925689626815,-0.0009319917272653362,0.1266200987565191,0.004489512364583,0.139484841701798,-0.0299197880051504,0.126620328105367,0.0481490021487851
TGIF1,0.16247801445680193,0.00939716771536907,0.1612817535370878,0.0396953073900189,0.1846609076080329,-0.0286348434078473,0.161294586233482,0.0455279838559978
THRA,0.13059774610365502,0.12519582184288658,0.1302500329322169,0.1024719214362662,0.1454128491883942,0.084019992922055,0.130211154390364,0.122070424169342
TLX1,0.1922329560506215,0.014270323079068743,0.1901978989475255,0.0568244317421176,0.203134379012204,0.0051906710998354,0.190190868825872,0.0518118769582669
TONSL,0.12360171415055032,0.015551025271042407,0.1224097494943146,0.0217340715065235,0.1347420878790255,0.0310478304479439,0.122289243816302,0.0459838513089762
TOX,0.09437881696629849,0.007998424059962381,0.0939749497691862,0.0075866719444765,0.1034028360320378,0.0213736571229378,0.0938302026120302,0.0225000334650751
TP73,0.2676696608105264,0.036369351869166934,0.2638760476957372,0.0529164689616872,0.2490105005601375,0.0460790444488403,0.261600576233331,0.0474516915840361
TRIM22,0.1339379766189297,0.020834041686321213,0.1316127447395233,0.00070413658419,0.137667375664706,-0.0065761121926886,0.131368015000794,-0.0204789186587851
TRIM24,0.13797193481171866,0.027864683447143247,0.1374015707813523,0.0326959091367859,0.1542994243131235,-0.0024217851878157,0.137293025491352,0.0454914890671509
TRIM28,0.11769576932127002,0.09327412276626224,0.1149290960291159,0.0954246436601939,0.1098246138702266,0.0006747786548559,0.112716694660824,0.0919494378997644
TSC22D1,0.12552851226181624,0.026996657120778245,0.1235246548085335,-0.0033529376468039,0.1793432651822221,-0.0523878025985735,0.123421049356031,0.0273786731994048
TSHZ1,0.19089295707470327,0.042124938849921655,0.1902130503074293,0.0559723023903381,0.220608186768357,-0.0499716853938831,0.190035082471161,0.0782896156428004
TWIST2,0.1488592375031689,0.01096864314572204,0.1483589407964543,-0.0042606611544244,0.1658694509606569,0.0016412217195517,0.148144964694347,
VENTX,0.16446421800924899,0.04078911072341237,0.1638429638808306,0.0400678705453929,0.1813147014310105,0.0429539083244186,0.16384806411379,0.0331650592796492
YAP1,0.09028529384373392,0.15424456725627314,0.0902247936727941,0.1542457867533841,0.0998401410976099,0.0567492340272097,0.0900325793176856,0.169586363825383
YBX1,0.21145791811505812,0.015805013319040766,0.1729681588501831,0.0102630967093652,0.1298870602721816,0.0381393373525172,0.168370058248713,
YBX3,0.3173983266693932,0.014543789777429723,0.2721565750875584,0.0093671098406392,0.1499536756267137,0.0526483274219016,0.23562500777323,
YWHAZ,0.13356350815092335,0.14411467970957315,0.1322573393275066,0.1574018611413453,0.1434979216951279,0.0716817748216928,0.13258101449771,0.146467228522258
ZBTB10,0.14614770303141877,0.013158101548921993,0.1454123976849046,0.0445570956142124,0.1634611560836786,0.0146412080916644,0.145508839294609,0.0296413443351813
ZBTB18,0.1739893258339241,0.044793718095554415,0.1737490528059944,0.0284397310554144,0.2050407445889213,-0.0479538245503078,0.173799670360455,-0.0005747648745471
ZBTB37,0.07387876107004855,0.023295259298224725,0.0735579574796038,0.0379252003740156,0.0812977931624509,0.0382434272992422,0.0736293197167273,
ZBTB42,0.22162611135601357,-0.0008490301227416938,0.2201763623904275,0.0294295864886824,0.2321766472761808,0.0066412837697549,0.220285040989145,0.0465818467561322
ZBTB7A,0.158118547970927,0.03359253225849544,0.1564296598210139,0.0967262199756184,0.1743665069164182,-0.0074763264672387,0.156435768557748,0.0962691525866754
ZEB2,0.20487328233632082,0.042676554501019606,0.2042835820558396,0.0617371160271868,0.2092785655645979,0.0191242184816708,0.20381553024264,0.0444416639170785
ZFP36L2,0.11660412180951375,0.05701233150969526,0.1161399933987685,0.0600217620032274,0.1298718538823109,0.0036505388044039,0.11618768489137,0.0645156929133882
ZFPM2,0.12380758711273185,0.05140751562302533,0.123279672211202,0.0329846174186506,0.1345903922285928,0.0091608942573001,0.123185289707223,0.0384420620943135
ZIC2,0.16777390757563693,0.030771838553958864,0.1666521901964182,0.0381554828907939,0.1888672325447996,0.0236245107936543,0.166588821619767,0.0420269171828829
ZNF136,0.17418038619309728,0.027563333873432266,0.1729614162520533,0.0320884048883225,0.1897212069805151,0.0566828592553206,0.172886615172949,
ZNF286B,0.17227627876430993,0.06021457209288502,0.1716412123142124,0.0619494003089971,0.1954783070546215,-0.0453426275231778,0.171641776603572,0.059429444036424
ZNF296,0.16009154572951914,0.14049523976984196,0.1594153727372071,0.1515102828449032,0.1608859419692329,0.0882760993025452,0.159844214204574,0.14301815741084
ZNF618,0.11596210957031923,0.08201360178848574,0.1156833233167287,0.09470851054657,0.135867716251739,0.0318579303155974,0.115811683999528,0.0817082266351621
ZNF777,0.12977362470435275,0.028444774819411794,0.1286997624617782,0.0365742190374169,0.1436010168732391,0.0358873749434505,0.128893866072361,
ZNF827,0.18743144830267994,0.018062611156691673,0.1859593633548633,0.0157490644019666,0.1895107165103129,0.0227829872822813,0.186007787846493,
